Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Germany,DEU,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.7,79.9,80.3,80.6,80.8,81,81.3,81.2,81.3,81.6,81.8,82,82.3,82.4,82.5,82.6,83.1,83.1,83,83.6,83.1,83.5,83.4,83.4,..
Germany,DEU,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.3,73.6,74,74.5,74.8,75,75.5,75.4,75.6,75.9,76.2,76.4,76.9,77.2,77.3,77.5,77.9,78.1,78.1,78.7,78.3,78.6,78.7,78.7,..
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.4219512195122,76.6731707317073,77.0731707317073,77.4756097560976,77.7268292682927,77.9268292682927,78.3292682926829,78.2292682926829,78.3804878048781,78.6804878048781,78.9317073170732,79.1317073170732,79.5341463414634,79.7365853658537,79.8365853658537,79.9878048780488,80.4365853658537,80.5390243902439,80.490243902439,81.090243902439,80.6414634146341,80.990243902439,80.9926829268293,80.9926829268293,..
Germany,DEU,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,..,..,..,..,..,..,..,..,..,76.59,78.41,77.1352054744,82.4305534321,89.2499660732,83.464641628,82.5843762792,82.0137206339,81.9519834603,79.7771156635,84.2016438638,86.8708030685,88.0119422803,83.5498086001,87.4105271977,82.8282949779
Germany,DEU,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0,0,0,0,6.76652232609418E-05,0.000118390395681296,0.000130870752734217,0.000126198466871609,6.8840214616027E-05,5.94602419175458E-05,0.000336869709377151,0.000415549158178381,0.000995586482603417,0.00134681716037091,0.000401474336470471,0.00116520871146712,0.00154982698594723,0.00102003635278361,0.00104782452739621,0.000601438259731677,0,0,0,..,..
Germany,DEU,Mobile cellular subscriptions,IT.CEL.SETS,3725000,5512000,8276000,13913000,23446000,48202000,56126000,59128000,64800000,71322000,79271000,85652000,96232925,105523065,105000000,88400000,90900000,92400000,100034000,99530000,96360000,103470000,109700000,107500000,..
Germany,DEU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,4.590906537,6.777854967,10.16716972,17.09157634,28.80700458,59.2155745929141,68.9052462015777,72.5184418072006,79.3977727944512,87.3546602882079,97.1425702477322,105.130305387753,118.399968355454,130.169723214311,129.789926598358,109.369391184397,112.422595373443,114.11263569215,123.233483298983,122.197100177976,117.817643108913,125.885456425358,132.714869941424,129.324213734645,..
Germany,DEU,"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.3,..,..,4.1,..,..,..
Germany,DEU,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,16.1,..,..,..,..,14.1,..,..,..,..,13.1,..,..,..,..,12.5,12.1,..,..,..
Germany,DEU,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,..,..,..,..,..,11.2,..,..,..,..,10,..,..,..,..,9.4,..,..,..,..,9.1,8.9,..,..,..
Germany,DEU,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,..,..,..,..,..,21.1,..,..,..,..,18.2,..,..,..,..,16.7,..,..,..,..,16,15.2,..,..,..
Germany,DEU,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16,..,..,..
Germany,DEU,"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",SH.STA.AIRP.FE.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,..,..,..
Germany,DEU,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21,..,..,..
Germany,DEU,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,..,..,..,..,..,0.2,..,..,..,..,0.1,..,..,..,..,0.1,..,..,..,..,0.1,0.2,..,..,..
Germany,DEU,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,..,..,..,..,..,0.2,..,..,..,..,0.1,..,..,..,..,0.1,..,..,..,..,0.2,0.2,..,..,..
Germany,DEU,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,..,..,..,..,..,0.2,..,..,..,..,0.2,..,..,..,..,0.2,..,..,..,..,0.1,0.1,..,..,..
Germany,DEU,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,..,..,..
Germany,DEU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,70.337,69.158,66.885,64.675,64.134,63.354,62.08,61.736,60.737,58.657,57.71,56.008,55.294,54.726,54.228,53.275,52.91,51.099,51.743,49.597,50.173,49.545,48.026,..,..
Germany,DEU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,144.281,140.48,135.199,129.383,126.811,125.456,121.87,120.763,119.369,113.98,111.806,108.484,106.198,104.309,103.586,101.933,98.648,95.548,94.684,91.119,92.451,89.99,86.511,..,..
Germany,DEU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.3,5,4.8,4.7,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8,3.7,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,..
Germany,DEU,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,3.9,..,..,..,..,..,..,..,..,..,3.1,..,..,..,..,3,..,..,2.8,..
Germany,DEU,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,4.8,..,..,..,..,..,..,..,..,..,3.8,..,..,..,..,3.5,..,..,3.3,..
Germany,DEU,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,3.1,3,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.4,2.4,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2,..
Germany,DEU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.5,6.2,5.9,5.7,5.5,5.4,5.2,5.1,5,4.9,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4,4,3.9,3.9,3.8,3.7,3.7,..
Germany,DEU,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,..,..,..,..,..,4.8,..,..,..,..,..,..,..,..,..,3.8,..,..,..,..,3.5,..,..,3.3,..
Germany,DEU,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,..,..,..,..,..,5.9,..,..,..,..,..,..,..,..,..,4.6,..,..,..,..,4.2,..,..,4,..
Germany,DEU,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.7,19.9,19.6,20.3,20.6,20,19.7,19,18.7,..
Germany,DEU,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.7,19.9,18.4,19.4,19.6,18.5,19.3,18,17.3,..
Germany,DEU,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.9,21.3,21.1,21.9,21.8,21.1,21.2,20.3,19.8,..
Germany,DEU,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.6,18.5,18.1,18.8,19.5,18.8,18.1,17.6,17.6,..
Germany,DEU,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Multidimensional poverty index, children (population ages 0-17) (scale 0-1)",SI.POV.MDIM.17.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Multidimensional poverty intensity (average share of deprivations experienced by the poor),SI.POV.MDIM.IT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0100402491373366,0.0141987894260031,0.0158778116212038,0.00634925445720123,0.00536248450368931,0.0299162242316211,0.0561400122476749,0.0407739620064704,0.0370833789942544,0.0267845376402802,0.0266334452070524,0.0498487205056347,0.0465409064954076,0.0553671295819475,0.0495714747535269,0.0342060069237598,0.0450263281483093,0.0473105902913921,0.0391282412044458,0.0236293965910502,0.0173993442259619,0.00970322133189889,0.0129642461984267,..,..
Germany,DEU,Net migration,SM.POP.NETM,..,..,715944,..,..,..,..,824445,..,..,..,..,43087,..,..,..,..,1938576,..,..,..,..,2719112,..,..
Germany,DEU,Number of deaths ages 5-14 years,SH.DTH.0514,..,..,..,..,..,1102,..,..,..,..,..,..,..,..,..,692,..,..,..,..,577,..,..,535,..
Germany,DEU,Number of infant deaths,SH.DTH.IMRT,4142,3934,3753,3589,3439,3300,3169,3045,2929,2819,2714,2618,2531,2456,2393,2346,2317,2306,2311,2330,2357,2382,2394,2385,..
Germany,DEU,Number of neonatal deaths,SH.DTH.NMRT,2419,2352,2276,2194,2125,2073,2023,1965,1903,1852,1813,1770,1710,1644,1592,1566,1562,1573,1595,1627,1662,1692,1703,1694,..
Germany,DEU,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Number of under-five deaths,SH.DTH.MORT,5105,4843,4616,4412,4226,4054,3892,3738,3591,3449,3314,3189,3075,2975,2890,2824,2779,2754,2749,2762,2787,2809,2819,2807,..
Germany,DEU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.00580003787643557,0.0082321819536266,0.00710281473919041,0.00184985512957617,0.006372583081072,0.0190106152026219,0.0144986137999818,0.0154237590389843,0.0159363012490376,0.0180905201204029,0.0260611389914978,0.0291096867305232,0.0274836425624859,0.0318903739875176,0.0169309664593034,0.0218613177385662,0.0320316063272501,0.0325569434435146,0.0282177835834412,0.0225597244505461,0.0108616046338163,0.00816330259969432,0.0111101742473988,..,..
Germany,DEU,"Patent applications, nonresidents",IP.PAT.NRES,8055,9511,11291,10843,9502,10406,10486,10589,10663,10786,11855,12573,13139,13177,11724,12198,12458,14720,15814,17811,19509,19419,19927,21281,..
Germany,DEU,"Patent applications, residents",IP.PAT.RESD,38103,42322,44438,46523,50029,51736,49989,47598,47818,48448,48367,48012,47853,49240,47859,47047,46986,46620,47353,48154,47384,48480,47785,46617,..
Germany,DEU,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Germany,DEU,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Germany,DEU,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Germany,DEU,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,0.2,..,..,0,..,0,0,0,0,0,0,0,0,0.1,0,0,0,..,0,..,0,0,..,..,..
Germany,DEU,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,0.2,..,..,0,..,0,0,0,0.1,0,0,0,0,0.1,0,0,0,..,0,..,0,0.1,..,..,..
Germany,DEU,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,0.3,..,..,0.1,..,0.1,0.1,0.1,0.2,0.1,0.1,0,0,0.2,0.1,0.1,0,..,0,..,0.1,0.2,..,..,..
Germany,DEU,Poverty gap at national poverty lines (%),SI.POV.NAGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.2,..,..,0,..,0,0,0,0,0,0,0,0,0.2,0,0,0,..,0,..,0,0,..,..,..
Germany,DEU,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,0.2,..,..,0,..,0.2,0,0,0.2,0.2,0,0,0,0.2,0,0.2,0,..,0,..,0,0.2,..,..,..
Germany,DEU,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,0.5,..,..,0.2,..,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,..,0.2,..,0.2,0.5,..,..,..
Germany,DEU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,0.986167,0.975885,0.97321,0.968726,0.954119,0.942858,0.92957,0.913257,0.896916,0.875857,0.872721,0.848598,0.838174,0.820401,0.810326,0.804502,0.788739,0.787246,0.774784,0.768937,0.777913,0.752684,0.740562,0.740758,..
Germany,DEU,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,0.976953,0.965995,0.964422,0.962927,0.946684,0.942577,0.936096,0.931155,0.928718,0.909115,0.907968,0.898081,0.891182,0.876432,0.863392,0.85279,0.830596,0.830935,0.826881,0.819598,0.832913,0.807024,0.792544,0.790884,..
Germany,DEU,"Present value of external debt (% of exports of goods, services and primary income)",DT.DOD.PVLX.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..
Germany,DEU,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..
Germany,DEU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..
Germany,DEU,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,1.34593558072881,1.26837145827918,1.09768779607489,1.07672112926531,1.01653419987215,0.868673300165838,0.831829977628635,0.859455110107284,1.01232054176072,1.0874807549044,1.08533888819799,1.06460669928491,1.14724062414454,1.20170060055661,1.125765490414,1.06550212391968,1.09645268598892,1.01150259821088,1.02871214833986,1.02017466257091,0.862757464955458,0.832582691456355,0.834532513161513,0.874374311555051,..
Germany,DEU,"Primary education, pupils",SE.PRM.ENRL,3727157,3804887,3859490,3865724,3767460,3655859,3519051,3373176,3303737,3305386,3306136,3329349,3311285,3236158,3150822,3067521,2989678,2936751,2890468,2862690,2879394,2895195,2954775,..,..
Germany,DEU,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.57697,48.54507,48.52398,48.48944,48.50618,48.52786,48.54098,48.54126,48.59703,48.62137,48.68593,48.67985,48.65706,48.61008,48.62699,48.63413,48.60196,48.64662,48.53027,48.53889,48.559,48.5702,48.54918,..,..
Germany,DEU,"Probability of dying at age 5-14 years (per 1,000 children age 5)",SH.DYN.0514,..,..,..,..,..,1.2,..,..,..,..,..,..,..,..,..,0.9,..,..,..,..,0.8,..,..,0.7,..
Germany,DEU,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,9,..,..,7.7,..,8,8,8,8,8.5,8.7,9,8.5,8.7,9.2,9,8.7,..,9.7,..,11,11.7,..,..,..
Germany,DEU,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0154487555846572,..,..,..,..,..,..,..,..,..
Germany,DEU,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.72056369483471,..,..,..,..,..,..,..,..,..
Germany,DEU,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.107916921842843,..,..,..,..,..,..,..,..,..
Germany,DEU,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.77,..,..,0.69,..,0.78,..,0.82,..,1.29,..,1.38,..,1.56,..,1.68,..,1.88,..,1.58,..,1.2,..,..,..
Germany,DEU,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.12,..,..,0.96,..,0.91,..,1.03,..,1.46,..,1.55,..,1.56,..,1.9,..,1.96,..,1.8,..,1.39,..,..,..
Germany,DEU,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,..,..,..,..,..,..,..,..,..,..,..,..,6.5296525198939,6.42165827477376,6.3829909306,6.3879094909,6.1,6,5.8,5.7,5.60958820600663,5.6,5.5,..,..
Germany,DEU,Rail lines (total route-km),IS.RRS.TOTL.KM,41718,40826,38450,38150,37589,36642,36050,35868,36054,34724.575,34228.19,34128.4,33977.603,33862.3,33721.305,33714.093,33575.872,33506,33449,33426,33331,33380,33488,33440,..
Germany,DEU,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,68742,67369,72389,73613,71021,76906,74575,74279,73973,83132,81722,88407.276,92076.750392,91178.36993165,72256.796737499,105793.764,111979.812088417,78542,75247,74818,72913,70562,70614,..,..
Germany,DEU,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,60514,61537,59628,71837,72853,74021.24,73900.2,69861,69610,69997,72497,74738.2,74676.8,76929,76772.319,78582,77567,80210,79906,79339,79257,80046,77500,79456,..
Germany,DEU,Refugee population by country or territory of asylum,SM.POP.REFG,1267900,1266000,1049000,949200,975500,906000,903000,980000,960395,876622,700016,605406,578879,582735,593799,594269,571684,589737,187567,216973,316115,669482,970302,1063837,..
Germany,DEU,Refugee population by country or territory of origin,SM.POP.REFG.OR,386,420,443,688,1298,1183,1033,928,725,78,78,114,129,166,170,164,174,182,175,176,161,74,66,71,..
Germany,DEU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,2.13716,2.1788,2.2123,2.33383,2.39166,2.38558,2.41543,2.4566,2.42079,2.42253,2.45604,2.44633,2.59712,2.72644,2.71367,2.79562,2.86813,2.82105,2.86691,2.91197,2.91712,3.02233,..,..
Germany,DEU,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,2830.52913,2896.74656,2920.19895,3129.2693,3167.95093,3245.82431,3260.09201,3295.27713,3309.57342,3335.03503,3434.56922,3578.50351,3733.27645,3922.21205,4058.00596,4188.80831,4352.32261,4366.6912,4320.70432,4743.7863,4861.74329,5003.02395,..,..
Germany,DEU,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..,..
Germany,DEU,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
